"Rank","Title","Status","Study Results","Conditions","Interventions","Locations","URL"
88,"A Phase 2 Study to Evaluate Immune Responses of FluMist®","Completed","Has Results","Influenza Vaccine","Biological: TIV, Trivalent Inactivated Influenza Virus Vaccine|Biological: FluMist, Influenza Virus Vaccine Live","Harvey Pediatrics, Jonesboro, Arkansas, United States|Arkansas Pediatric Clinic, Little Rock, Arkansas, United States|NuLife Clinical Research, Anaheim, California, United States|Palm Beach Research Center, West Palm Beach, Florida, United States|Central Kentucky Research Associates, Lexington, Kentucky, United States|Peak Medical Research, LLC, Owensboro, Kentucky, United States|Benchmark Research, Metairie, Louisiana, United States|Meridian Clinical Research, LLC, Omaha, Nebraska, United States|Henderson Pediatrics, Henderson, Nevada, United States|Regional Clinical Research, Inc., Endwell, New York, United States|Dayton Clinical Research, Dayton, Ohio, United States|Northeast Cincinnati Pediatric Asso., Inc., Mason, Ohio, United States|Celia Reyes-Acuna, M.D., Corpus Christi, Texas, United States|Allergy Immunology Research Center of North Texas, Dallas, Texas, United States|Healthcare Discoveries, Inc., San Antonio, Texas, United States|Wee Care Pediatrics, Layton, Utah, United States|Bear Care Pediatrics, Ogden, Utah, United States|Advanced Pediatrics, Vienna, Virginia, United States|Pediatrics at the Beach, Virginia Beach, Virginia, United States","https://ClinicalTrials.gov/show/NCT00461981"
89,"Immunogenicity, Safety, Reactogenicity, Efficacy, Effectiveness and Lot Consistency of FluBlok","Completed","No Results Available","Influenza","Biological: Influenza Vaccine, recombinant hemagglutinin, FluBlok","Impact Clinical Trials, Beverly Hills, California, United States|Benchmark Research - Sacramento, Sacramento, California, United States|Benchmark Research - San Francisco, San Francisco, California, United States|University Clinical Research, Inc, Pembroke Pines, Florida, United States|Vince and Associates, Overland Park, Kansas, United States|Kentucky pediatric /Adult Research, Bardstown, Kentucky, United States|Benchmarch Research - New Orleans, Metairie, Louisiana, United States|University of Maryland - Baltimore, Baltimore, Maryland, United States|Saint Louis University, Saint Louis, Missouri, United States|Meridian Clinical Research, Omaha, Nebraska, United States|Regional Clinical Research, Inc., Endwell, New York, United States|Rochester Medical Center, Rochester, New York, United States|Carolina Medical Trials, Winston-Salem, North Carolina, United States|Sterling Research, Cincinnati, Ohio, United States|Primary Physicians Research - Pediatric Alliance St. Clair, Pittsburgh, Pennsylvania, United States|Primary Physicians Research, Pittsburg, Pennsylvania, United States|Vanderbilt University Medical Center, Nashville, Tennessee, United States|Benchmarch Research - Austin, Austin, Texas, United States|Benchmark Research - Fort Worth, Fort Worth, Texas, United States|Baylor College of Medicine, Houston, Texas, United States|Benchmark Research - San Angelo, San Angelo, Texas, United States|Jean Brown Research, Salt Lake City, Utah, United States|University of Virginia Health System, Charlottesville, Virginia, United States|Marshfield Clinic, Marshfield, Wisconsin, United States","https://ClinicalTrials.gov/show/NCT00539981"
90,"Study of Inactivated, Split-Virion Influenza Vaccine and Standard Fluzone® Vaccine in Adult and Elderly Subjects","Completed","Has Results","Influenza|Myxovirus Infection","Biological: Split, Inactivated, Trivalent Influenza Vaccine (Intradermal Formulation 1)|Biological: Split, Inactivated, Trivalent Influenza Vaccine (Intradermal Formulation 2)|Biological: Split, Inactivated, Trivalent Influenza Vaccine (Standard dose)|Biological: Split, Inactivated, Trivalent Influenza Vaccine (High-dose)","Alabaster, Alabama, United States|Mobile, Alabama, United States|Chandler, Arizona, United States|Mesa, Arizona, United States|Phoenix, Arizona, United States|Tucson, Arizona, United States|Fountain Valley, California, United States|San Diego, California, United States|Stanford, Connecticut, United States|Pembroke Pines, Florida, United States|Pinellas Park, Florida, United States|Boise, Idaho, United States|Chicago, Illinois, United States|Wichita, Kansas, United States|Kansas City, Missouri, United States|Springfield, Missouri, United States|St. Louis, Missouri, United States|Cary, North Carolina, United States|Raleigh, North Carolina, United States|Cincinnati, Ohio, United States|Allentown, Pennsylvania, United States|Bensalem, Pennsylvania, United States|Warwick, Rhode Island, United States|Goose Creek, South Carolina, United States|Fort Worth, Texas, United States|Galveston, Texas, United States|Salt Lake City, Utah, United States|West Jordan, Utah, United States|Marshfield, Wisconsin, United States","https://ClinicalTrials.gov/show/NCT00551031"
91,"Comparison of the Immunogenicity, Safety and Reactogenicity of FluBlok, To a Licensed Vaccine In Elderly Adults","Completed","No Results Available","Influenza","Biological: Influenza Vaccination","Center of Vaccine Development, Univ. of Maryland, Baltimore, Maryland, United States|Passport Health Maryland, Baltimore, Maryland, United States|Mayo Clinic College of Medicine, Rochester, Minnesota, United States|Passport Health New Jersey, Shrewsbury, New Jersey, United States|Rochester Medical Center, Rochester, New York, United States|Primary Physicians Research, Pittsburg, Pennsylvania, United States|Baylor College of Medicine, Houston, Texas, United States","https://ClinicalTrials.gov/show/NCT00395174"
92,"Immunogenicity & Safety of GSK's Influenza Vaccine 1557484A Given to Adults Aged ≥18 Years","Completed","Has Results","Influenza","Biological: Influenza A (H5N1) Virus Monovalent Vaccine, Adjuvanted|Biological: Placebo","GSK Investigational Site, Huntsville, Alabama, United States|GSK Investigational Site, Phoenix, Arizona, United States|GSK Investigational Site, Anaheim, California, United States|GSK Investigational Site, Jacksonville, Florida, United States|GSK Investigational Site, Melbourne, Florida, United States|GSK Investigational Site, Miami, Florida, United States|GSK Investigational Site, Pembroke Pines, Florida, United States|GSK Investigational Site, Stockbridge, Georgia, United States|GSK Investigational Site, Chicago, Illinois, United States|GSK Investigational Site, Peoria, Illinois, United States|GSK Investigational Site, South Bend, Indiana, United States|GSK Investigational Site, Lenexa, Kansas, United States|GSK Investigational Site, Wichita, Kansas, United States|GSK Investigational Site, Metairie, Louisiana, United States|GSK Investigational Site, Rockville, Maryland, United States|GSK Investigational Site, Saint Louis, Missouri, United States|GSK Investigational Site, Missoula, Montana, United States|GSK Investigational Site, Las Vegas, Nevada, United States|GSK Investigational Site, Edison, New Jersey, United States|GSK Investigational Site, Poughkeepsie, New York, United States|GSK Investigational Site, Rochester, New York, United States|GSK Investigational Site, Raleigh, North Carolina, United States|GSK Investigational Site, Cleveland, Ohio, United States|GSK Investigational Site, Erie, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Spartanburg, South Carolina, United States|GSK Investigational Site, Nashville, Tennessee, United States|GSK Investigational Site, Austin, Texas, United States|GSK Investigational Site, Fort Worth, Texas, United States|GSK Investigational Site, San Angelo, Texas, United States|GSK Investigational Site, Halifax, Nova Scotia, Canada|GSK Investigational Site, Truro, Nova Scotia, Canada|GSK Investigational Site, London, Ontario, Canada|GSK Investigational Site, Sarnia, Ontario, Canada|GSK Investigational Site, Sudbury, Ontario, Canada|GSK Investigational Site, Woodstock, Ontario, Canada|GSK Investigational Site, Pointe-Claire, Quebec, Canada|GSK Investigational Site, Quebec City, Quebec, Canada|GSK Investigational Site, Sherbrooke, Quebec, Canada|GSK Investigational Site, St-Romuald, Quebec, Canada","https://ClinicalTrials.gov/show/NCT00616928"
93,"Immunogenicity of a Split, Cell-Based, Inactivated, Trivalent Influenza Vaccine in Healthy Adult Subjects","Completed","Has Results","Influenza|Orthomyxoviruses|Myxovirus Infection","Biological: Influenza virus vaccine - cell based (2007-2008 Formulation)|Biological: Influenza virus vaccine - cell-based (2007-2008 Formulation)|Biological: Influenza virus vaccine (2007-2008 Formulation)","Hoover, Alabama, United States|Mobile, Alabama, United States|Tucson, Arizona, United States|Milford, Connecticut, United States|Pinellas Park, Florida, United States|Chicago, Illinois, United States|Wichita, Kansas, United States|Kansas City, Missouri, United States|Springfield, Missouri, United States|Cary, North Carolina, United States|Raleigh, North Carolina, United States|Cincinnati, Ohio, United States|Bensalem, Pennsylvania, United States|Warwick, Rhode Island, United States|Mt Pleasant, South Carolina, United States","https://ClinicalTrials.gov/show/NCT00845429"
94,"Safety Study to Evaluate FluMist in Immunocompromised Children","Completed","Has Results","Cancer","Biological: FluMist|Biological: Placebo","University of Rochester School of Medicine & Dentistry, Rochester, New York, United States|Stony Brook University Medical Center, Stony Brook, New York, United States|St. Jude's Children's Research Hospital, Memphis, Tennessee, United States|Vanderbilt University, Nashville, Tennessee, United States|Children's Hospital Regional Medical Center, Seattle, Washington, United States","https://ClinicalTrials.gov/show/NCT00112112"
95,"Study of Inactivated, Split-Virion Influenza Vaccine Compared With Standard Fluzone Vaccine in Elderly Subjects","Completed","Has Results","Orthomyxoviridae Infection|Influenza|Myxovirus Infection","Biological: Split, Inactivated, Trivalent Influenza Vaccine","Alabaster, Alabama, United States|Tucson, Arizona, United States|Fountain Valley, California, United States|Pinellas Park, Florida, United States|Chicago, Illinois, United States|Springfield, Missouri, United States|Brooklyn, New York, United States|New York, New York, United States|Bensalem, Pennsylvania, United States|Grove City, Pennsylvania, United States|Johnstown, Pennsylvania, United States|Pittsburgh, Pennsylvania, United States|Fort Worth, Texas, United States|Galveston, Texas, United States|Layton, Utah, United States|South Jordan, Utah, United States|Norfolk, Virginia, United States","https://ClinicalTrials.gov/show/NCT00388583"
96,"Trial to Assess the Shedding,Immunogenicity, and Safety of FluMist Administered to Healthy Individuals 5-49 Years of Age","Completed","No Results Available","Influenza","Biological: FluMist","SFBC International, Inc, Miami, Florida, United States|Children's Memorial Hospital, Chicago, Illinois, United States|Kentucky Pediatric / Adult Research, Inc, Bardstown, Kentucky, United States|University of Maryland, School of Medicine, Baltimore, Maryland, United States|Center for Vaccine Development, Saint Louis, Missouri, United States|Creighton University Medical Center, Omaha, Nebraska, United States|Pediatric Clinical Trials International, Columbus, Ohio, United States|Primary Physician's Research Inc., Pittsburgh, Pennsylvania, United States|Vanderbilt University Medical Center North, Nashville, Tennessee, United States|University of Virginia, Elson Student Health Center, Charlottesville, Virginia, United States|Marshall University Medical Center, Huntington, West Virginia, United States","https://ClinicalTrials.gov/show/NCT00192140"
97,"Study of Inactivated, Split-Virion Influenza Vaccine Compared With Standard Fluzone Vaccine in Infants and Children","Completed","Has Results","Orthomyxoviridae Infection|Influenza|Myxovirus Infection","Biological: Split, Inactivated, Trivalent Influenza Vaccine|Biological: Split, Inactivated, Trivalent Influenza Vaccine ( Fluzone® 2006/2007 Formulation)","Harrisburg, Arkansas, United States|Little Rock, Arkansas, United States|Trumann, Arkansas, United States|Bellflower, California, United States|Downey, California, United States|Fountain Valley, California, United States|Paramount, California, United States|Owensboro, Kentucky, United States|Bossier City, Louisiana, United States|Shreveport, Louisiana, United States|Brainerd, Minnesota, United States|Cleveland, Ohio, United States|Erie, Pennsylvania, United States|Pittsburgh, Pennsylvania, United States|Uniontown, Pennsylvania, United States|Wexford, Pennsylvania, United States|Fort Worth, Texas, United States|Salt Lake City, Utah, United States|Salt Lake City, Utah, United States","https://ClinicalTrials.gov/show/NCT00391391"
98,"Immunogenicity of High-dose Inactivated, Split-virion Influenza Vaccine Versus Standard Fluzone Vaccine in the Elderly","Completed","Has Results","Orthomyxoviridae Infection|Influenza|Myxovirus Infection","Biological: High-Dose Inactivated, Split-Virion Influenza Vaccine|Biological: Inactivated, Split-Virion Influenza Vaccine","Mesa, Arizona, United States|Phoenix, Arizona, United States|Tempe, Arizona, United States|Tucson, Arizona, United States|San Diego, California, United States|Stratford, Connecticut, United States|Clearwater, Florida, United States|Coral Gables, Florida, United States|Orlando, Florida, United States|Pembroke Pines, Florida, United States|Wichita, Kansas, United States|Rockville, Maryland, United States|Rochester, Minnesota, United States|Kansas City, Missouri, United States|St. Louis, Missouri, United States|Endwell, New York, United States|Rochester, New York, United States|Cary, North Carolina, United States|Raleigh, North Carolina, United States|Downington, Pennsylvania, United States|Erie, Pennsylvania, United States|Warwick, Rhode Island, United States|Dallas, Texas, United States|Plano, Texas, United States|West Jordan, Utah, United States|Norfolk, Virginia, United States|Richmond, Virginia, United States|Marshfield, Wisconsin, United States","https://ClinicalTrials.gov/show/NCT00391053"
99,"Safety of Hib-MenCY-TT Vaccine Versus Licensed Hib Conjugate Vaccine, Given at 2, 4, 6 and 12 to 15 Months of Age","Completed","Has Results","Haemophilus Influenzae Type b|Neisseria Meningitidis","Biological: GSK Biologicals' Haemophilus influenzae type b and Neisseria meningitidis serogroups C and Y-tetanus toxoid conjugate vaccine combined 792014|Biological: ActHIB|Biological: Pediarix/Infanrix Penta","GSK Investigational Site, Birmingham, Alabama, United States|GSK Investigational Site, Birmingham, Alabama, United States|GSK Investigational Site, Benton, Arkansas, United States|GSK Investigational Site, Fayetteville, Arkansas, United States|GSK Investigational Site, Hot Springs, Arkansas, United States|GSK Investigational Site, Jonesboro, Arkansas, United States|GSK Investigational Site, Little Rock, Arkansas, United States|GSK Investigational Site, Little Rock, Arkansas, United States|GSK Investigational Site, Fountain Valley, California, United States|GSK Investigational Site, Fresno, California, United States|GSK Investigational Site, Fresno, California, United States|GSK Investigational Site, Madera, California, United States|GSK Investigational Site, Slinas, California, United States|GSK Investigational Site, West Covina, California, United States|GSK Investigational Site, Boulder, Colorado, United States|GSK Investigational Site, Longmont, Colorado, United States|GSK Investigational Site, Plantation, Florida, United States|GSK Investigational Site, Nampa, Idaho, United States|GSK Investigational Site, Oaklawn, Illinois, United States|GSK Investigational Site, Waukee, Iowa, United States|GSK Investigational Site, West Desmoines, Iowa, United States|GSK Investigational Site, Bardstown, Kentucky, United States|GSK Investigational Site, Lexington, Kentucky, United States|GSK Investigational Site, Bossier City, Louisiana, United States|GSK Investigational Site, Boston, Massachusetts, United States|GSK Investigational Site, Jamaica Plain, Massachusetts, United States|GSK Investigational Site, Nies, Michigan, United States|GSK Investigational Site, Portage, Michigan, United States|GSK Investigational Site, Stevensville, Michigan, United States|GSK Investigational Site, St. Paul, Minnesota, United States|GSK Investigational Site, Las Vegas, Nevada, United States|GSK Investigational Site, New Hartford, New York, United States|GSK Investigational Site, Syracuse, New York, United States|GSK Investigational Site, Clyde, North Carolina, United States|GSK Investigational Site, Deerfield, North Carolina, United States|GSK Investigational Site, Raleigh, North Carolina, United States|GSK Investigational Site, Sylva, North Carolina, United States|GSK Investigational Site, Akron, Ohio, United States|GSK Investigational Site, Canton, Ohio, United States|GSK Investigational Site, Cleveland, Ohio, United States|GSK Investigational Site, North Canton, Ohio, United States|GSK Investigational Site, South Euclid, Ohio, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Wexford, Pennsylvania, United States|GSK Investigational Site, Charleston, South Carolina, United States|GSK Investigational Site, Kingsport, Tennessee, United States|GSK Investigational Site, Kingsport, Tennessee, United States|GSK Investigational Site, Houston, Texas, United States|GSK Investigational Site, Katy, Texas, United States|GSK Investigational Site, Layton, Utah, United States|GSK Investigational Site, Ogden, Utah, United States|GSK Investigational Site, Orem, Utah, United States|GSK Investigational Site, Pleasant Gorve, Utah, United States|GSK Investigational Site, Salt Lake City, Utah, United States|GSK Investigational Site, South Jordan, Utah, United States|GSK Investigational Site, West Jordan, Utah, United States|GSK Investigational Site, Madison, Wisconsin, United States|GSK Investigational Site, Marshfield, Wisconsin, United States|GSK Investigational Site, Mexico city, Mexico|GSK Investigational Site, Mexico, D.F., Mexico","https://ClinicalTrials.gov/show/NCT00345579"
100,"Safety and Immunogenicity Study of Hib-MenCY-TT Vaccine Compared to Licensed Hib Conjugate Vaccine","Completed","Has Results","Haemophilus Influenzae Type b|Neisseria Meningitidis","Biological: GSK Biologicals' Haemophilus influenzae type b and Neisseria meningitidis 792014 vaccine|Biological: ActHIB|Biological: PedvaxHIB|Biological: Pediarix|Biological: Prevnar|Biological: M-M-R II|Biological: Varivax","GSK Investigational Site, Birmingham, Alabama, United States|GSK Investigational Site, Birmingham, Alabama, United States|GSK Investigational Site, Phoenix, Arizona, United States|GSK Investigational Site, Bryant, Arkansas, United States|GSK Investigational Site, Fayetteville, Arkansas, United States|GSK Investigational Site, Little Rock, Arkansas, United States|GSK Investigational Site, Little Rock, Arkansas, United States|GSK Investigational Site, East Artesia, California, United States|GSK Investigational Site, Fountain Valley, California, United States|GSK Investigational Site, Fresno, California, United States|GSK Investigational Site, Fresno, California, United States|GSK Investigational Site, Fresno, California, United States|GSK Investigational Site, La Jolla, California, United States|GSK Investigational Site, Oakland, California, United States|GSK Investigational Site, Paramount, California, United States|GSK Investigational Site, Rolling Hills Estates, California, United States|GSK Investigational Site, Sacramento, California, United States|GSK Investigational Site, West Covina, California, United States|GSK Investigational Site, Longmont, Colorado, United States|GSK Investigational Site, Norwich, Connecticut, United States|GSK Investigational Site, Cocoa Beach, Florida, United States|GSK Investigational Site, Melbourne, Florida, United States|GSK Investigational Site, Pembroke Pines, Florida, United States|GSK Investigational Site, Rockledge, Florida, United States|GSK Investigational Site, Nampa, Idaho, United States|GSK Investigational Site, Des Moines, Iowa, United States|GSK Investigational Site, Des Moines, Iowa, United States|GSK Investigational Site, Arkansas City, Kansas, United States|GSK Investigational Site, Kansas City, Kansas, United States|GSK Investigational Site, Bardstown, Kentucky, United States|GSK Investigational Site, Lexington, Kentucky, United States|GSK Investigational Site, Louisville, Kentucky, United States|GSK Investigational Site, Bossier City, Louisiana, United States|GSK Investigational Site, Baltimore, Maryland, United States|GSK Investigational Site, Boston, Massachusetts, United States|GSK Investigational Site, Fall River, Massachusetts, United States|GSK Investigational Site, Jamaica Plain, Massachusetts, United States|GSK Investigational Site, Kalamazoo, Michigan, United States|GSK Investigational Site, Portage, Michigan, United States|GSK Investigational Site, Stevensville, Michigan, United States|GSK Investigational Site, Brainerd, Minnesota, United States|GSK Investigational Site, Saint Paul, Minnesota, United States|GSK Investigational Site, Omaha, Nebraska, United States|GSK Investigational Site, North Las Vegas, Nevada, United States|GSK Investigational Site, Bronx, New York, United States|GSK Investigational Site, Ithaca, New York, United States|GSK Investigational Site, New Hartford, New York, United States|GSK Investigational Site, Rochester, New York, United States|GSK Investigational Site, Stony Brook, New York, United States|GSK Investigational Site, Syracuse, New York, United States|GSK Investigational Site, Durham, North Carolina, United States|GSK Investigational Site, Durham, North Carolina, United States|GSK Investigational Site, Raleigh, North Carolina, United States|GSK Investigational Site, Sylva, North Carolina, United States|GSK Investigational Site, Boardman, Ohio, United States|GSK Investigational Site, Canton, Ohio, United States|GSK Investigational Site, Cleveland, Ohio, United States|GSK Investigational Site, Columbus, Ohio, United States|GSK Investigational Site, Huber Heights, Ohio, United States|GSK Investigational Site, South Euclid, Ohio, United States|GSK Investigational Site, Tulsa, Oklahoma, United States|GSK Investigational Site, Gresham, Oregon, United States|GSK Investigational Site, Beaver Falls, Pennsylvania, United States|GSK Investigational Site, Erie, Pennsylvania, United States|GSK Investigational Site, Greenville, Pennsylvania, United States|GSK Investigational Site, Hershey, Pennsylvania, United States|GSK Investigational Site, Philadelphia, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Sellersville, Pennsylvania, United States|GSK Investigational Site, Providence, Rhode Island, United States|GSK Investigational Site, Charleston, South Carolina, United States|GSK Investigational Site, Lexington, South Carolina, United States|GSK Investigational Site, Amarillo, Texas, United States|GSK Investigational Site, Fort Worth, Texas, United States|GSK Investigational Site, Galveston, Texas, United States|GSK Investigational Site, San Antonio, Texas, United States|GSK Investigational Site, Temple, Texas, United States|GSK Investigational Site, Layton, Utah, United States|GSK Investigational Site, Pleasant Grove, Utah, United States|GSK Investigational Site, Saint George, Utah, United States|GSK Investigational Site, South Jordan, Utah, United States|GSK Investigational Site, Mechanicsville, Virginia, United States|GSK Investigational Site, Norfolk, Virginia, United States|GSK Investigational Site, Vancouver, Washington, United States|GSK Investigational Site, La Crosse, Wisconsin, United States|GSK Investigational Site, Randwick, New South Wales, Australia|GSK Investigational Site, Herston, Queensland, Australia|GSK Investigational Site, South Brisbane, Queensland, Australia|GSK Investigational Site, Carlton, Victoria, Australia|GSK Investigational Site, Mexico, D.F., Mexico","https://ClinicalTrials.gov/show/NCT00289783"
101,"Immunogenicity, Safety of GSKs Tdap Vaccine Boostrix When Coadministered With GSKs Influenza Vaccine Fluarix in Adults","Completed","Has Results","Acellular Pertussis|Diphtheria|Tetanus","Biological: Fluarix®|Biological: Boostrix®","GSK Investigational Site, Huntsville, Alabama, United States|GSK Investigational Site, Chandler, Arizona, United States|GSK Investigational Site, Mesa, Arizona, United States|GSK Investigational Site, Phoenix, Arizona, United States|GSK Investigational Site, Inverness, Florida, United States|GSK Investigational Site, Melbourne, Florida, United States|GSK Investigational Site, Pembroke Pines, Florida, United States|GSK Investigational Site, Peoria, Illinois, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Bristol, Tennessee, United States|GSK Investigational Site, Houston, Texas, United States","https://ClinicalTrials.gov/show/NCT00385255"
102,"Safety of Hib-MenCY-TT Vaccine Versus Licensed Hib Conjugate Vaccine, Given at 12 to 15 Months of Age.","Completed","Has Results","Haemophilus Influenzae Type b|Neisseria Meningitidis","Biological: GSK Biologicals' Haemophilus influenzae type b and Neisseria meningitidis serogroups C and Y-tetanus toxoid conjugate vaccine combined (792014)|Biological: PedvaxHIB|Biological: Prevnar|Biological: M-M-R II|Biological: Varivax","GSK Investigational Site, Birmingham, Alabama, United States|GSK Investigational Site, Birmingham, Alabama, United States|GSK Investigational Site, Benton, Arkansas, United States|GSK Investigational Site, Jonesboro, Arkansas, United States|GSK Investigational Site, Little Rock, Arkansas, United States|GSK Investigational Site, Fountain Valley, California, United States|GSK Investigational Site, Fresno, California, United States|GSK Investigational Site, Fresno, California, United States|GSK Investigational Site, Madera, California, United States|GSK Investigational Site, Slinas, California, United States|GSK Investigational Site, West Covina, California, United States|GSK Investigational Site, Boulder, Colorado, United States|GSK Investigational Site, Longmont, Colorado, United States|GSK Investigational Site, Plantation, Florida, United States|GSK Investigational Site, Nampa, Idaho, United States|GSK Investigational Site, Waukee, Iowa, United States|GSK Investigational Site, West Desmoines, Iowa, United States|GSK Investigational Site, Bardstown, Kentucky, United States|GSK Investigational Site, Lexington, Kentucky, United States|GSK Investigational Site, Bossier City, Louisiana, United States|GSK Investigational Site, Boston, Massachusetts, United States|GSK Investigational Site, Nies, Michigan, United States|GSK Investigational Site, Portage, Michigan, United States|GSK Investigational Site, Stevensville, Michigan, United States|GSK Investigational Site, St. Paul, Minnesota, United States|GSK Investigational Site, Las Vegas, Nevada, United States|GSK Investigational Site, Ithaca, New York, United States|GSK Investigational Site, New Hartford, New York, United States|GSK Investigational Site, Syracuse, New York, United States|GSK Investigational Site, Raleigh, North Carolina, United States|GSK Investigational Site, Boardman, Ohio, United States|GSK Investigational Site, Canton, Ohio, United States|GSK Investigational Site, Cleveland, Ohio, United States|GSK Investigational Site, North Canton, Ohio, United States|GSK Investigational Site, South Euclid, Ohio, United States|GSK Investigational Site, Erie, Pennsylvania, United States|GSK Investigational Site, Greenville, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Wexford, Pennsylvania, United States|GSK Investigational Site, Charleston, South Carolina, United States|GSK Investigational Site, Kingsport, Tennessee, United States|GSK Investigational Site, Layton, Utah, United States|GSK Investigational Site, Ogden, Utah, United States|GSK Investigational Site, Orem, Utah, United States|GSK Investigational Site, Pleasant Gorve, Utah, United States|GSK Investigational Site, Salt Lake City, Utah, United States|GSK Investigational Site, Salt Lake City, Utah, United States|GSK Investigational Site, South Jordan, Utah, United States|GSK Investigational Site, West Jordan, Utah, United States|GSK Investigational Site, Madison, Wisconsin, United States|GSK Investigational Site, Marshfield, Wisconsin, United States|GSK Investigational Site, Mexico city, Mexico|GSK Investigational Site, Mexico, D.F., Mexico","https://ClinicalTrials.gov/show/NCT00345683"
103,"Long-Term Antibody Persistence at 1, 3 and 5 Years After a Fourth Dose of GSK Biologicals' Hib-MenCY-TT Vaccine Compared to ActHIB","Completed","Has Results","Neisseria Meningitidis|Haemophilus Influenzae Type b","Biological: MenHibrix (Hib-MenCY-TT)|Biological: Hib conjugate vaccine (ActHIB)","GSK Investigational Site, Little Rock, Arkansas, United States|GSK Investigational Site, Fountain Valley, California, United States|GSK Investigational Site, Norwich, Connecticut, United States|GSK Investigational Site, Marietta, Georgia, United States|GSK Investigational Site, Woodstock, Georgia, United States|GSK Investigational Site, Waukee, Iowa, United States|GSK Investigational Site, Bardstown, Kentucky, United States|GSK Investigational Site, Louisville, Kentucky, United States|GSK Investigational Site, Louisville, Kentucky, United States|GSK Investigational Site, Bossier City, Louisiana, United States|GSK Investigational Site, Boston, Massachusetts, United States|GSK Investigational Site, Fall River, Massachusetts, United States|GSK Investigational Site, Pittsford, New York, United States|GSK Investigational Site, Rochester, New York, United States|GSK Investigational Site, Boardman, Ohio, United States|GSK Investigational Site, Cleveland, Ohio, United States|GSK Investigational Site, Erie, Pennsylvania, United States|GSK Investigational Site, Greenville, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States","https://ClinicalTrials.gov/show/NCT00359983"
104,"Comparison of GSKBiologicals' Hib-MenCY-TT Vaccine vs Licensed Hib Conjugate or Meningococcal Vaccine","Completed","Has Results","Haemophilus Influenzae Type b|Neisseria Meningitidis","Biological: GSK Biologicals' Haemophilus influenza type b and Neisseria meningitidis serogroups C and Y-tetanus toxoid conjugate vaccine 792014 vaccine|Biological: ActHIB|Biological: Pediarix|Biological: Prevnar|Biological: Menomune","GSK Investigational Site, Little Rock, Arkansas, United States|GSK Investigational Site, Fountain Valley, California, United States|GSK Investigational Site, Centennial, Colorado, United States|GSK Investigational Site, Norwich, Connecticut, United States|GSK Investigational Site, Marietta, Georgia, United States|GSK Investigational Site, Des Moines, Iowa, United States|GSK Investigational Site, Bardstown, Kentucky, United States|GSK Investigational Site, Louisville, Kentucky, United States|GSK Investigational Site, Louisville, Kentucky, United States|GSK Investigational Site, Bossier City, Louisiana, United States|GSK Investigational Site, Boston, Massachusetts, United States|GSK Investigational Site, Boston, Massachusetts, United States|GSK Investigational Site, New Bedford, Massachusetts, United States|GSK Investigational Site, Bronx, New York, United States|GSK Investigational Site, Rochester, New York, United States|GSK Investigational Site, Boardman, Ohio, United States|GSK Investigational Site, University Heights, Ohio, United States|GSK Investigational Site, Beaver Falls, Pennsylvania, United States|GSK Investigational Site, Erie, Pennsylvania, United States|GSK Investigational Site, Greenville, Pennsylvania, United States|GSK Investigational Site, Norristown, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Pittsburgh, Pennsylvania, United States|GSK Investigational Site, Rydal, Pennsylvania, United States|GSK Investigational Site, Warwick, Rhode Island, United States","https://ClinicalTrials.gov/show/NCT00129129"
